,gloss_bbox,gloss_fps,gloss_frame_end,gloss_frame_start,gloss_instance_id,gloss_signer_id,gloss_source,gloss_split,gloss_url,gloss_variation_id,gloss_video_id,gloss
330,"[211, 16, 525, 414]",25,-1,1,5,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/help.mp4,0,27206,help
331,"[665, 54, 1608, 1080]",25,-1,1,6,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stamp%2C%20Help-2bSAr25HPXY.mp4,0,27207,help
332,"[80, 14, 536, 480]",25,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468580671.3652.mp4,0,27208,help
333,"[66, 20, 607, 480]",25,-1,1,8,17,asldeafined,test,https://media.asldeafined.com/vocabulary/1471136062.8464.mp4,0,27209,help
334,"[63, 17, 284, 240]",25,-1,1,9,14,handspeak,train,https://www.handspeak.com/word/h/help2.mp4,0,27210,help
335,"[55, 0, 298, 240]",25,-1,1,10,20,handspeak,train,https://www.handspeak.com/word/h/help-me.mp4,0,27211,help
336,"[171, 0, 515, 360]",25,-1,2,11,20,handspeak,train,https://www.handspeak.com/word/h/help.mp4,0,27212,help
337,"[182, 14, 465, 370]",25,-1,1,12,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-2562.mp4,0,65890,help
338,"[92, 24, 202, 192]",25,-1,1,13,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23431.mp4,0,27213,help
339,"[77, 3, 220, 192]",25,-1,1,14,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5871.mp4,0,27214,help
340,"[188, 14, 463, 370]",25,-1,1,15,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-2563.mp4,0,65891,help
341,"[188, 15, 469, 370]",25,-1,1,16,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-483.mp4,0,65889,help
343,"[72, 14, 217, 192]",25,-1,1,19,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6389.mp4,0,27215,help
344,"[67, 5, 217, 192]",25,-1,1,20,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9918.mp4,0,27216,help
345,"[61, 12, 213, 192]",25,-1,1,21,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9936.mp4,0,27217,help
348,"[274, 43, 875, 720]",25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/no.mp4,0,69411,no
355,"[223, 12, 525, 414]",25,-1,1,9,36,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/no.mp4,0,38525,no
356,"[258, 38, 509, 400]",25,-1,1,10,41,aslsearch,train,http://www.aslsearch.com/signs/videos/no.mp4,0,38544,no
357,"[777, 24, 1651, 1080]",25,-1,1,12,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20No-hwa_U71nr74.mp4,0,38527,no
358,"[88, 0, 502, 480]",25,-1,1,15,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468719269.5533.mp4,0,38529,no
359,"[138, 36, 517, 480]",25,-1,1,16,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1522767129.7038.mp4,0,38530,no
360,"[121, 0, 545, 480]",25,-1,1,17,20,handspeak,test,https://www.handspeak.com/word/n/no.mp4,0,38531,no
361,"[74, 22, 205, 192]",25,-1,1,18,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23547.mp4,0,38532,no
362,"[83, 17, 215, 192]",25,-1,1,19,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23949.mp4,0,38533,no
363,"[143, 0, 480, 370]",25,-1,1,20,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/NO/NO-512.mp4,0,66183,no
364,"[54, 0, 261, 240]",25,-1,1,21,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/48823.mp4,0,38524,no
366,"[77, 17, 218, 192]",25,-1,1,23,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6400.mp4,0,38534,no
370,"[66, 21, 206, 192]",25,-1,1,1,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22387.mp4,1,57948,thin
371,"[66, 21, 206, 192]",25,-1,1,2,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22387.mp4,1,57949,thin
374,"[427, 57, 820, 720]",25,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/thin-2.mp4,1,57934,thin
375,"[214, 53, 566, 400]",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/skinny.mp4,0,57953,thin
376,"[437, 57, 825, 720]",25,-1,1,8,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/thin.mp4,0,57935,thin
377,"[840, 75, 1596, 1075]",25,-1,1,9,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin%202-aLghoMT6IhA.mp4,1,57936,thin
378,"[740, 74, 1629, 1076]",25,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin%202-cXEknONHNEc.mp4,1,57937,thin
379,"[183, 26, 437, 370]",25,-1,1,11,92,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THIN-2192.mp4,1,66606,thin
380,"[856, 69, 1733, 1080]",25,-1,1,13,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin-5G1gWM4HnBI.mp4,0,57939,thin
381,"[690, 97, 1426, 1080]",25,-1,1,14,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin-85Xp1i_NN-E.mp4,1,57940,thin
382,"[823, 73, 1592, 1080]",25,-1,1,15,32,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin-fTYMARYgieE.mp4,1,57941,thin
383,"[120, 0, 533, 480]",25,-1,1,16,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468944700.6887.mp4,1,57942,thin
384,"[169, 35, 479, 370]",25,-1,1,17,93,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THIN-2465.mp4,0,66607,thin
385,"[59, 0, 282, 240]",25,-1,1,18,56,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/50888.mp4,0,57933,thin
387,"[129, 21, 550, 480]",25,-1,1,20,34,asldeafined,test,https://media.asldeafined.com/vocabulary/1546575308.9841.mp4,0,57943,thin
388,"[56, 0, 581, 480]",25,-1,1,21,14,handspeak,test,https://www.handspeak.com/word/t/thin2.mp4,1,57944,thin
389,"[116, 0, 567, 480]",25,-1,1,22,14,handspeak,val,https://www.handspeak.com/word/t/thin.mp4,1,57945,thin
390,"[90, 24, 227, 192]",25,-1,1,24,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22386.mp4,0,57947,thin
397,"[201, 38, 529, 400]",25,-1,1,6,41,aslsearch,train,http://www.aslsearch.com/signs/videos/walk.mp4,0,62175,walk
398,"[209, 14, 581, 414]",25,-1,1,7,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/walk.mp4,0,62159,walk
399,"[513, 128, 1847, 1080]",25,-1,1,8,39,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Walk%202-lSM2XoWrTUY.mp4,0,62160,walk
400,"[585, 136, 1828, 1080]",25,-1,1,11,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Walk-MyDb3_nPts4.mp4,0,62163,walk
401,"[122, 0, 592, 480]",25,-1,1,12,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468926910.5698.mp4,0,62164,walk
402,"[73, 1, 586, 480]",25,-1,1,13,14,handspeak,train,https://www.handspeak.com/word/w/walk2.mp4,0,62165,walk
403,"[202, 29, 478, 370]",25,-1,1,14,100,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WA/WALK-1407.mp4,0,66743,walk
404,"[59, 1, 564, 480]",25,-1,1,15,20,handspeak,test,https://www.handspeak.com/word/w/walk.mp4,0,62166,walk
405,"[155, 31, 517, 370]",25,-1,1,17,107,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WA/WALK-314.mp4,0,66742,walk
406,"[30, 0, 285, 240]",25,-1,1,18,56,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/50935.mp4,0,62158,walk
408,"[76, 17, 237, 192]",25,-1,1,20,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23053.mp4,0,62168,walk
409,"[73, 16, 239, 192]",25,-1,1,21,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23054.mp4,0,62169,walk
410,"[57, 16, 224, 192]",25,-1,1,22,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9209.mp4,0,62170,walk
414,"[565, 54, 1534, 1080]",25,-1,1,1,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Year-8JUNM67_g9g.mp4,0,64211,year
420,"[176, 52, 537, 400]",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/year.mp4,0,64224,year
421,"[229, 13, 548, 414]",25,-1,1,8,36,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/year.mp4,0,64210,year
422,"[642, 59, 1646, 1080]",25,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Year-VAtU8WanjmE.mp4,0,64212,year
423,"[157, 8, 461, 370]",25,-1,1,11,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YEAR-1469.mp4,0,66818,year
424,"[82, 0, 535, 480]",25,-1,1,12,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468774917.4615.mp4,0,64213,year
425,"[188, 33, 482, 370]",25,-1,1,13,93,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YEAR-656.mp4,0,66816,year
426,"[52, 0, 274, 240]",25,-1,1,15,42,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/51103.mp4,0,64209,year
427,"[75, 9, 513, 480]",25,-1,1,16,14,handspeak,train,https://www.handspeak.com/word/y/year-inf.mp4,0,64215,year
428,"[53, 8, 262, 240]",25,-1,1,17,14,handspeak,val,https://www.handspeak.com/word/y/year.mp4,0,64216,year
430,"[117, 0, 494, 360]",25,-1,1,19,14,handspeak,train,https://www.handspeak.com/word/y/years.mp4,0,64217,year
431,"[88, 16, 226, 192]",25,-1,1,20,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7723.mp4,0,64219,year
432,"[72, 15, 221, 192]",25,-1,1,21,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7228.mp4,0,64218,year
436,"[214, 41, 881, 720]",25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/yes.mp4,0,69546,yes
437,"[120, 4, 526, 480]",25,-1,1,2,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468774983.6377.mp4,0,64287,yes
439,"[107, 14, 561, 480]",25,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/y/yes.mp4,0,64290,yes
440,"[724, 29, 1675, 1080]",25,-1,1,5,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Yes-Kg0VRsnehgQ.mp4,0,64284,yes
441,"[81, 25, 212, 192]",25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23544.mp4,0,64291,yes
442,"[79, 23, 212, 192]",25,-1,1,8,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23545.mp4,0,64292,yes
443,"[70, 20, 212, 192]",25,-1,1,9,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23546.mp4,0,64293,yes
447,"[168, 14, 461, 370]",25,-1,1,13,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YES-1472.mp4,0,66820,yes
449,"[20, 13, 258, 240]",25,-1,1,15,28,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/485639.mp4,0,64280,yes
452,"[235, 44, 478, 400]",25,-1,1,18,41,aslsearch,train,http://www.aslsearch.com/signs/videos/yes.mp4,0,64300,yes
453,"[222, 13, 524, 414]",25,-1,1,19,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/yes.mp4,0,64281,yes
454,"[143, 25, 514, 480]",25,-1,1,20,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1522767427.6654.mp4,0,64288,yes
455,"[106, 14, 568, 480]",25,-1,1,22,14,handspeak,train,https://www.handspeak.com/word/y/yes-fs.mp4,0,64289,yes
456,"[625, 111, 1483, 1063]",25,-1,1,23,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Yes-IIWhF2S6saQ.mp4,0,64283,yes
458,"[439, 68, 1366, 1080]",25,-1,1,1,115,aslbrick,train,http://aslbricks.org/New/ASL-Videos/all.mp4,0,69206,all
462,"[171, 49, 564, 400]",25,-1,1,5,12,aslsearch,train,http://www.aslsearch.com/signs/videos/all.mp4,0,02003,all
463,"[351, 53, 821, 720]",25,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/all.mp4,0,01987,all
464,"[32, 13, 543, 480]",25,-1,1,7,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1466172884.2656.mp4,0,01988,all
465,"[75, 5, 505, 360]",25,-1,1,8,14,handspeak,train,https://www.handspeak.com/word/a/all.mp4,0,01989,all
466,"[31, 33, 519, 480]",25,-1,1,9,20,handspeak,train,https://www.handspeak.com/word/a/all-you.mp4,1,01990,all
467,"[43, 22, 221, 192]",25,-1,1,10,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22936.mp4,1,01991,all
468,"[47, 23, 228, 192]",25,-1,1,11,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22937.mp4,0,01992,all
469,"[149, 10, 464, 370]",25,-1,1,14,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AL/ALL-11.mp4,0,65043,all
471,"[43, 0, 269, 240]",25,-1,1,16,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/244016.mp4,0,01986,all
479,"[295, 38, 885, 720]",25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/black.mp4,0,69236,black
482,"[205, 17, 524, 414]",25,-1,1,4,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/black.mp4,0,06472,black
483,"[544, 60, 1618, 1080]",25,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Black-Mr3gdFh3A28.mp4,0,06473,black
484,"[77, 18, 515, 480]",25,-1,1,6,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466682549.1836.mp4,0,06474,black
485,"[37, 44, 544, 480]",25,-1,1,7,20,handspeak,train,https://www.handspeak.com/word/b/black.mp4,0,06475,black
486,"[58, 15, 216, 192]",25,-1,1,8,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6787.mp4,0,06476,black
487,"[48, 11, 226, 192]",25,-1,1,9,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7145.mp4,0,06477,black
488,"[63, 8, 245, 192]",25,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8384.mp4,0,06478,black
490,"[149, 24, 479, 370]",25,-1,1,13,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BL/BLACK-415.mp4,0,65200,black
491,"[66, 13, 258, 240]",25,-1,1,14,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/357947.mp4,0,06471,black
498,"[131, 52, 555, 400]",25,-1,1,21,12,aslsearch,train,http://www.aslsearch.com/signs/videos/black.mp4,0,06486,black
499,"[148, 9, 605, 480]",25,-1,1,0,116,aslbrick,train,http://aslbricks.org/New/ASL-Videos/cool.mp4,0,69281,cool
500,"[175, 17, 495, 370]",25,-1,1,1,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COOL-1158.mp4,0,65403,cool
502,"[73, 16, 215, 192]",25,-1,1,3,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/24/24134.mp4,1,13213,cool
504,"[504, 69, 1606, 1080]",25,-1,1,6,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%203-2zFEI2o-HXc.mp4,0,13197,cool
505,"[154, 51, 527, 400]",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/cool2.mp4,1,13216,cool
506,"[161, 50, 520, 400]",25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/cool.mp4,2,13217,cool
507,"[822, 84, 1608, 1052]",25,-1,1,9,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%20cool-wonohTR_Bv4.mp4,2,13198,cool
508,"[609, 80, 1589, 1080]",25,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%2C%20Cool%20Down-8l_h3RsEM-4.mp4,1,13199,cool
509,"[586, 95, 1564, 1080]",25,-1,1,11,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool-5aJkQai-PKc.mp4,0,13200,cool
510,"[125, 18, 533, 480]",25,-1,1,12,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466903138.2211.mp4,1,13201,cool
511,"[163, 19, 476, 370]",25,-1,1,13,99,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COOL-575.mp4,0,65402,cool
512,"[114, 30, 509, 480]",25,-1,1,14,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1466903216.3416.mp4,0,13202,cool
513,"[73, 31, 560, 480]",25,-1,1,15,17,asldeafined,val,https://media.asldeafined.com/vocabulary/1472219365.8123.mp4,2,13203,cool
514,"[101, 0, 562, 479]",25,-1,1,17,14,handspeak,train,https://www.handspeak.com/word/c/cool-neat2.mp4,0,13205,cool
515,"[608, 85, 1596, 1077]",25,-1,1,18,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%202-qCqdPZVJTYY.mp4,0,13196,cool
516,"[138, 0, 574, 480]",25,-1,1,19,14,handspeak,train,https://www.handspeak.com/word/c/cool-neat.mp4,2,13206,cool
517,"[9, 0, 320, 240]",25,-1,1,20,14,handspeak,val,https://www.handspeak.com/word/c/cool-weather.mp4,1,13207,cool
518,"[85, 20, 219, 192]",25,-1,1,21,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22660.mp4,0,13208,cool
519,"[73, 21, 200, 192]",25,-1,1,22,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23043.mp4,2,13209,cool
525,"[232, 15, 533, 414]",25,-1,1,6,36,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/finish.mp4,0,21942,finish
526,"[757, 52, 1564, 1080]",25,-1,1,7,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Finish%202-BNOu92X_Hws.mp4,1,21943,finish
527,"[734, 126, 1442, 1080]",25,-1,1,8,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Finish%2C%20That%27s%20Enough-UODQssr2FSc.mp4,1,21944,finish
528,"[62, 5, 564, 480]",25,-1,1,9,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468494387.7315.mp4,0,21945,finish
529,"[70, 0, 571, 480]",25,-1,1,10,20,handspeak,val,https://www.handspeak.com/word/f/finish2.mp4,0,21946,finish
530,"[94, 23, 208, 192]",25,-1,1,13,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23269.mp4,1,21949,finish
531,"[74, 13, 227, 192]",25,-1,1,14,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7267.mp4,0,21950,finish
532,"[136, 14, 521, 370]",25,-1,1,15,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FINISH-456.mp4,0,65721,finish
533,"[57, 0, 271, 240]",25,-1,1,16,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455668.mp4,0,21941,finish
535,"[96, 16, 231, 192]",25,-1,1,18,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8336.mp4,1,21951,finish
542,"[284, 42, 886, 720]",25,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/hot.mp4,0,69368,hot
544,"[197, 49, 571, 400]",25,-1,1,3,12,aslsearch,train,http://www.aslsearch.com/signs/videos/heat2.mp4,0,28125,hot
545,"[229, 17, 521, 414]",25,-1,1,4,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hot.mp4,0,28108,hot
546,"[351, 11, 818, 480]",25,-1,1,5,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-9X3bjjuKGMM.mp4,0,28109,hot
547,"[657, 78, 1430, 1080]",25,-1,1,6,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-QCvXMjNN4PE.mp4,0,28110,hot
548,"[544, 128, 1596, 1080]",25,-1,1,7,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-wy-09ieHXhM.mp4,0,28111,hot
549,"[61, 4, 500, 480]",25,-1,1,8,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468638601.9688.mp4,0,28112,hot
550,"[114, 9, 538, 480]",25,-1,1,9,14,handspeak,train,https://www.handspeak.com/word/h/hot2.mp4,0,28113,hot
551,"[116, 18, 519, 480]",25,-1,1,10,20,handspeak,train,https://www.handspeak.com/word/h/hot.mp4,0,28114,hot
552,"[65, 9, 207, 192]",25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14232.mp4,0,28115,hot
553,"[64, 11, 221, 192]",25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6109.mp4,0,28116,hot
554,"[51, 0, 250, 240]",25,-1,1,13,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58462.mp4,0,28107,hot
562,"[344, 36, 876, 720]",25,-1,1,0,118,aslbrick,test,http://aslbricks.org/New/ASL-Videos/like.mp4,0,69389,like
563,"[68, 3, 234, 240]",25,-1,1,1,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457551.mp4,1,33266,like
566,"[189, 57, 540, 400]",25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/like4.mp4,0,33285,like
567,"[408, 49, 805, 720]",25,-1,1,5,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/like.mp4,0,33267,like
568,"[184, 61, 541, 400]",25,-1,1,6,12,aslsearch,test,http://www.aslsearch.com/signs/videos/like.mp4,1,33286,like
569,"[237, 13, 584, 360]",25,-1,1,7,60,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20really%20like-7y5Ye-2-ZBs.mp4,0,33268,like
570,"[132, 0, 506, 477]",25,-1,1,8,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468711783.5361.mp4,0,33269,like
571,"[114, 0, 523, 480]",25,-1,1,9,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468711809.2438.mp4,1,33270,like
572,"[152, 0, 567, 480]",25,-1,1,10,20,handspeak,val,https://www.handspeak.com/word/l/like.mp4,0,33271,like
